0.314159265359	3.12867250201e-06	1.00000000001	1.72787062752	1.72787680782	4.55530996744	0.314159265359	0	0	-1.72787533974
0.628318530718	6.18030020825e-06	1.00000000004	1.88494508138	1.88495683701	4.39823080114	0.628318530718	0	0	-1.88495450604
0.942477796077	9.07973733148e-06	1.00000000008	2.04202013576	2.04203631602	4.24115103433	0.942477796077	0	0	-2.04203427285
1.25663706144	1.1755588805e-05	1.00000000014	2.19909599081	2.19911501185	4.08407046689	1.25663706144	0	0	-2.19911484029
1.5707963268	1.41419689517e-05	1.0000000002	2.35617277799	2.35619277794	3.92698896738	1.5707963268	0	0	-2.3561963398
1.88495559215	1.61801236443e-05	1.00000000026	2.51325054411	2.51326956528	3.76990648884	1.88495559215	0	0	-2.51327881834
2.19911485751	1.78198759418e-05	1.00000000032	2.67032924095	2.67034542154	3.61282307961	2.19911485751	0	0	-2.67036222757
2.51327412287	1.90208599034e-05	1.00000000036	2.82740872947	2.82742048562	3.45573887874	2.51327412287	0	0	-2.82744642844
2.82743338823	1.97535125475e-05	1.00000000039	2.98448879317	2.98449497422	3.29865410261	2.82743338823	0	0	-2.98453120457
3.14159265359	1.99997999464e-05	1.0000000004	3.14156898384	3.14156922002	3.14156902393	3.14159265359	0	0	3.14156902394
3.45575191895	1.97536599817e-05	1.00000000039	-2.98453578133	-2.98454196059	2.98448394521	3.45575191895	0	0	2.98448394521
3.76991118431	1.90211511391e-05	1.00000000036	-2.82745571749	-2.82746747211	2.82739916891	3.76991118431	0	0	2.82739916891
4.08407044967	1.7820303815e-05	1.00000000031	-2.67037622886	-2.67039240831	2.6703149679	4.08407044967	0	0	2.6703149679
4.39822971503	1.61806776316e-05	1.00000000026	-2.51329753211	-2.51331655271	2.51323155875	4.39822971503	0	0	2.51323155875
4.71238898039	1.41426354229e-05	1.0000000002	-2.35621976643	-2.35623976639	2.35614908075	4.71238898039	0	0	2.35614908075
5.02654824574	1.17563513481e-05	1.00000000013	-2.19914297987	-2.19916200149	2.19906758177	5.02654824574	0	0	2.19906758177
5.3407075111	9.08057716391e-06	1.00000000008	-2.04206712457	-2.04208330593	2.04198701419	5.3407075111	0	0	2.04198701419
5.65486677646	6.18119662725e-06	1.00000000003	-1.88499206182	-1.88500381898	1.8849072391	5.65486677646	0	0	1.8849072391
5.96902604182	3.12960342665e-06	1	-1.72791757722	-1.72792375932	1.72782804211	5.96902604182	0	0	1.72782804211
6.28318530718	9.42529502143e-10	0.999999999994	-1.57087312614	-1.5708730093	1.57077865819	4.1389114358e-13	0	0	1.57077865819
6.59734457254	3.12774157812e-06	1	1.72782346683	1.72782964533	4.55526288046	0.314159265359	0	0	-1.72792242672
6.9115038379	6.17940383763e-06	1.00000000003	1.88489795128	1.88490970538	4.39818368359	0.628318530718	0	0	-1.88500162359
7.22566310326	9.07889758067e-06	1.00000000008	2.04197301411	2.04198919325	4.24110390847	0.942477796077	0	0	-2.04208139871
7.53982236862	1.17548263287e-05	1.00000000013	2.19904886922	2.19906788967	4.08402334101	1.25663706144	0	0	-2.19916196617
7.85398163398	1.41413025148e-05	1.00000000019	2.35612565541	2.35614565538	3.92694184245	1.5707963268	0	0	-2.35624346473
8.16814089933	1.61795696511e-05	1.00000000025	2.51320342058	2.51322244234	3.76985936486	1.88495559215	0	0	-2.51332594232
8.48230016469	1.78194480341e-05	1.00000000031	2.67028211682	2.6702982985	3.61277595628	2.19911485751	0	0	-2.6704093509
8.79645943005	1.9020568623e-05	1.00000000035	2.82736160496	2.82737336267	3.45569175574	2.51327412287	0	0	-2.82749355144
9.11061869541	1.97533650709e-05	1.00000000038	2.98444166866	2.98444785154	3.29860697972	2.82743338823	0	0	-2.98457832746
9.42477796077	1.99997999012e-05	1.00000000039	3.14152204288	3.14152204429	3.14152190111	3.14159265359	0	0	3.14152190111
9.73893722613	1.97538073598e-05	1.00000000038	-2.98458290595	-2.98458908344	2.98443682235	3.45575191895	0	0	2.98443682235
